LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-05-02 13:00:10,1900-01-00 00:00:00,,16:3A:4A:3B:13:BA,-34, ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:10,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:10,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:10,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:10,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:11,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:11,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:11,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:11,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:11,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:11,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:11,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:11,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:11,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:11,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:12,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:12,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:12,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:12,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:12,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:12,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:12,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:12,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:12,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:12,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:13,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:13,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:13,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:13,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:13,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:13,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:13,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:13,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:13,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:14,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:14,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:14,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:14,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:14,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:14,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:14,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:14,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:14,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:14,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:15,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:15,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:15,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:15,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:15,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:15,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:15,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:15,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:15,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:15,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:16,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:16,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:16,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:16,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:16,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:16,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:16,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:16,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:16,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:16,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:17,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:17,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:17,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:17,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:17,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:17,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:17,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:17,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:17,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:18,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:18,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:18,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:18,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:18,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:18,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:18,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:18,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:18,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:18,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:19,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:19,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:19,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:19,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:19,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:19,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:19,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:19,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:19,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:19,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:20,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:20,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:20,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:20,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:20,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:20,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:20,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:20,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:20,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:20,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:21,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:21,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:21,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:21,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:21,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:21,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:21,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:21,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:21,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:21,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:22,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:22,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:22,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:22,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:22,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:22,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:22,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:22,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:22,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:23,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:23,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:23,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:23,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:23,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:23,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:23,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:23,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:23,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:23,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:24,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:24,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:24,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:24,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:24,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:24,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:24,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:24,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:24,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:24,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:25,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:25,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:25,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:25,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:25,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:25,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:25,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:25,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:25,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:25,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:26,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:26,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:26,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:26,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:26,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:26,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:26,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:26,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:26,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:27,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:27,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:27,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:27,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:27,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:27,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:27,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:27,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:27,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:27,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:28,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:28,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:28,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:28,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-02 13:00:28,1900-01-00 00:00:00,POCO F1,16:3A:4A:3B:13:BA,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
